Home_ID,Away_ID,R Home,R Away,Home Pitcher,Away Pitcher,Date,HomePitcherERA,AwayPitcherERA,Home Rating,Away Rating
MIA,ATL,11,5,Scott,Yates,2023-09-16,4.66,3.28,1511.124276539377,1617.2040432903339
ARI,CHC,7,6,Mantiply,Wesneski,2023-09-16,4.62,4.63,1461.8994243519026,1542.4856387411148
STL,PHI,1,6,Mikolas,Suárez,2023-09-16,4.78,7.16,1451.6722958482242,1567.49477514066
PIT,NYY,3,6,Ortiz,Brito,2023-09-16,3.32,4.28,1460.9289192297936,1480.6872424272542
NYM,CIN,2,3,Megill,Duarte,2023-09-16,3.63,3.69,1515.5265186604247,1476.2774240902027
TOR,BOS,4,3,Green,Llovera,2023-09-16,5.25,4.89,1521.312591543525,1484.6761980274669
MIL,WSN,9,5,Payamps,Finnegan,2023-09-16,2.55,3.76,1604.4712865888584,1421.9907464002956
OAK,SDP,2,5,Miller,Waldron,2023-09-16,3.76,4.35,1411.8932628177809,1552.5226708316447
CHW,MIN,7,6,Toussaint,López,2023-09-16,4.97,5.95,1346.5058110268774,1554.5770089489283
BAL,TBR,8,0,Rodriguez,Glasnow,2023-09-16,4.35,3.53,1578.8843595063613,1610.3848482152266
LAA,DET,3,5,Rosenberg,Wentz,2023-09-17,3.82,6.9,1395.6745289158794,1483.0386012499107
OAK,SDP,1,10,Waldichuk,Avila,2023-09-17,5.36,3.22,1406.2344500848335,1558.181483564592
CHW,MIN,0,4,Cease,Gray,2023-09-17,4.58,4.12,1354.653950191275,1546.4288697845307
BAL,TBR,5,4,Hall,Diekman,2023-09-17,3.26,3.34,1595.2425240726423,1594.0266836489457
CLE,TEX,9,2,Williams,Bradford,2023-09-17,1.53,5.3,1473.4950429761316,1506.3638345403567
MIL,WSN,1,2,Vieira,Garcia,2023-09-17,0.0,9.26,1609.9691156975664,1416.4929172915877
ARI,CHC,6,2,Frías,Wicks,2023-09-17,4.06,4.41,1468.4119628760857,1535.9731002169317
COL,SFG,10,11,Flexen,Manaea,2023-09-17,6.86,4.44,1370.5283527507543,1459.3853493262768
NYM,CIN,8,4,Quintana,Williamson,2023-09-17,3.57,4.46,1509.625967263405,1482.1779754872223
MIA,ATL,16,2,Luzardo,Morton,2023-09-17,3.58,3.64,1527.9640392113215,1600.3642806183893
PIT,NYY,3,2,Borucki,Rodón,2023-09-17,2.45,6.85,1452.2641427161518,1489.352018940896
TOR,BOS,3,2,Swanson,Whitlock,2023-09-17,2.97,5.15,1526.0592828015,1479.9295067694918
STL,PHI,6,5,King,Domínguez,2023-09-17,3.62,3.78,1443.6258202434105,1575.5412507454737
KCR,HOU,1,7,Lyles,Valdez,2023-09-17,6.28,3.45,1410.1161231816413,1544.9103266687143
SEA,LAD,1,6,Gilbert,Yarbrough,2023-09-17,3.73,4.52,1563.657591406978,1620.3109067571042
WSN,CHW,1,6,Adon,Clevinger,2023-09-18,6.45,3.77,1424.4787611426923,1349.3712210140516
KCR,CLE,6,4,Kowar,Stephan,2023-09-18,6.43,4.06,1401.9261418546907,1488.8514986056903
LAD,DET,8,3,Lynn,Rodríguez,2023-09-18,5.73,15.19,1630.2538869086793,1488.6921183629381
CIN,MIN,7,3,Phillips,Ryan,2023-09-18,0.0,1.75,1472.4064430719322,1551.7115989617541
SDP,COL,11,9,Wacha,Blach,2023-09-18,3.22,5.54,1567.5465621100423,1366.5520981152483
TEX,BOS,2,4,Smith,Winckowski,2023-09-18,6.59,2.88,1491.007378910798,1475.3256951766448
MIA,NYM,1,2,Scott,Bickford,2023-09-18,4.66,4.95,1551.8861162212781,1519.397499678695
STL,MIL,1,0,Wainwright,Peralta,2023-09-18,7.4,3.86,1450.8520447932797,1601.9832718464618
ATL,PHI,1,7,Wright,Wheeler,2023-09-18,7.4,3.61,1576.4422036084327,1568.3150261956046
HOU,BAL,7,8,Pressly,Baumann,2023-09-18,3.58,3.76,1553.100307995665,1600.527878030998
OAK,SEA,0,5,Sears,Woo,2023-09-18,4.54,5.18,1396.8693715393833,1553.714611255403
TEX,BOS,6,4,Chapman,Murphy,2023-09-19,3.09,4.91,1483.1681848788216,1483.1648892086212
WSN,CHW,4,3,Garcia,Bummer,2023-09-19,9.26,6.79,1410.0942134384488,1363.755768718295
NYY,TOR,1,7,Schmidt,Kikuchi,2023-09-19,4.64,3.86,1483.4840653718747,1530.6630943943471
STL,MIL,3,7,Rom,Rea,2023-09-19,2.67,4.55,1458.3278257030458,1594.5074909366956
CHC,PIT,14,1,Assad,Falter,2023-09-19,3.05,5.36,1523.3281210287043,1458.132096285173
HOU,BAL,5,9,Brown,Hall,2023-09-19,5.09,3.26,1548.5159535137213,1605.1122325129415
SDP,COL,2,0,Hader,Kinley,2023-09-19,1.28,6.06,1571.13512310481,1362.9635371204806
MIA,NYM,4,3,Scott,Gott,2023-09-19,4.66,4.19,1546.0876742305718,1525.1959416694015
KCR,CLE,7,6,Marsh,Allen,2023-09-19,5.69,3.81,1411.2654613658196,1479.5121790945614
OAK,SEA,2,7,Blackburn,Castillo,2023-09-19,4.43,6.23,1390.027143004586,1560.5568397902005
ATL,PHI,9,3,Strider,Sánchez,2023-09-19,3.86,3.44,1563.1464693612245,1581.6107604428128
CIN,MIN,0,7,Cruz,Maeda,2023-09-19,4.91,4.23,1485.3944071015776,1538.7236349321088
LAD,DET,3,2,Vesia,Lange,2023-09-19,4.35,3.68,1637.5322775348232,1481.4137277367943
TBR,LAA,6,2,Stephenson,Loup,2023-09-19,3.1,6.1,1588.74132969059,1390.021011802852
ARI,SFG,8,4,Gallen,Cobb,2023-09-19,3.47,3.87,1481.056942064313,1463.3616039617827
KCR,CLE,6,2,Zerpa,Giolito,2023-09-20,4.85,4.88,1417.5980271382757,1473.1796133221053
STL,MIL,2,8,Thompson,Houser,2023-09-20,4.71,4.12,1451.677201944218,1601.1581146955234
ATL,PHI,5,6,Minter,Kimbrel,2023-09-20,3.76,3.26,1576.8281521563513,1567.929077647686
NYY,TOR,1,6,King,Gausman,2023-09-20,3.62,3.16,1472.2456124069975,1541.9015473592244
HOU,BAL,2,1,Pressly,Coulombe,2023-09-20,3.58,2.81,1539.6209857339413,1614.0072002927216
TEX,BOS,15,5,Pérez,Bello,2023-09-20,10.8,4.24,1490.6689819341148,1475.664092153328
ARI,SFG,7,1,Kelly,Webb,2023-09-20,10.13,3.69,1491.1249679730838,1453.293578053012
SDP,COL,3,2,García,Anderson,2023-09-20,2.4,5.42,1574.6121067788913,1359.4865534463993
CIN,MIN,3,5,Díaz,Durán,2023-09-20,3.07,2.45,1473.4987642077897,1550.6192778258967
CHC,PIT,7,13,Steele,Keller,2023-09-20,3.06,4.57,1538.9046755068725,1442.5555418070048
TBR,LAA,3,8,Civale,Wantz,2023-09-20,3.46,3.89,1593.8670382951775,1384.8953031982644
OAK,SEA,3,6,Estes,Kirby,2023-09-20,7.2,3.35,1383.5619495738224,1567.022033220964
MIA,NYM,3,8,Pérez,Senga,2023-09-20,10.8,2.98,1551.0730418702128,1520.2105740297604
WSN,CHW,13,3,Gray,Banks,2023-09-20,4.12,4.43,1414.6948952679902,1359.1550868887537
LAD,DET,2,4,Miller,Olson,2023-09-20,3.76,3.99,1640.6013310767241,1478.3446741948933
NYY,TOR,5,3,Cole,Berríos,2023-09-21,2.63,3.65,1462.732090412025,1551.415069354197
CLE,BAL,5,2,Stephan,Pérez,2023-09-21,4.06,10.8,1460.8891087907634,1607.584752322168
LAD,SFG,7,2,Miller,Brebbia,2023-09-21,3.76,3.99,1629.8317189974343,1441.7107824370119
TBR,LAA,5,4,Kittredge,Estévez,2023-09-21,3.09,3.9,1575.6253751469992,1403.1369663464427
WSN,ATL,3,10,Irvin,Fried,2023-09-21,4.42,2.55,1428.8087698244512,1571.3884147570827
STL,MIL,0,6,Mikolas,Miley,2023-09-21,4.78,3.14,1443.9538174967051,1608.8814991430363
PHI,NYM,5,4,Suárez,Brigham,2023-09-21,7.16,5.26,1573.3688150469545,1533.1212339033664
OAK,DET,3,7,Medina,Skubal,2023-09-21,5.42,2.8,1378.8205529873467,1489.114286274183
CHC,PIT,6,8,Hendricks,Oviedo,2023-09-21,3.74,4.31,1522.3995469106799,1459.0606704031975
PHI,NYM,5,4,Domínguez,Ottavino,2023-09-22,3.78,3.21,1578.0610481937654,1528.4290007565555
CLE,BAL,9,8,Clase,Cano,2023-09-22,3.22,2.11,1473.739416478715,1594.7344446342165
SDP,STL,4,2,Suarez,Liberatore,2023-09-22,8.29,5.25,1576.9959108777111,1436.7042030517239
OAK,DET,8,2,Waldichuk,Vest,2023-09-22,5.36,2.98,1371.4714505910813,1496.4633886704485
NYY,ARI,7,1,Weaver,Pfaadt,2023-09-22,6.4,5.72,1472.1070316455198,1502.707763589084
CIN,PIT,5,7,Gibaut,Borucki,2023-09-22,3.33,2.45,1467.6360522655743,1467.9140263507402
TBR,TOR,2,6,Glasnow,Bassitt,2023-09-22,3.53,3.6,1578.4930437875068,1542.040128120702
LAD,SFG,1,5,Stone,Manaea,2023-09-22,9.0,4.44,1635.8317799863642,1435.710721448082
BOS,CHW,3,2,Llovera,Crochet,2023-09-22,4.89,3.55,1459.6155519199765,1345.0412123322926
MIA,MIL,1,16,Okert,Burnes,2023-09-22,4.45,3.39,1538.162381996607,1616.1311135880176
TEX,SEA,8,5,Dunning,Miller,2023-09-22,3.7,3.76,1506.7175221674663,1571.7634298074397
CHC,COL,6,0,Taillon,Davis,2023-09-22,4.84,2.19,1513.5461909631372,1357.1027493475794
WSN,ATL,6,9,Corbin,Tonkin,2023-09-22,3.39,4.28,1420.2317989193991,1579.9653856621348
HOU,KCR,5,7,Valdez,Ragans,2023-09-22,3.45,3.47,1546.0434337044949,1429.8885316696176
MIN,LAA,8,6,López,Daniel,2023-09-22,5.95,4.56,1556.481989768112,1400.269297705935
TBR,TOR,7,6,Devenski,Romano,2023-09-23,4.46,2.9,1566.7763075929142,1553.7568643152947
HOU,KCR,2,3,France,Lyles,2023-09-23,3.83,6.28,1536.1243025206293,1439.8076628534832
TEX,SEA,2,0,Montgomery,Gilbert,2023-09-23,3.2,3.73,1517.6042541190793,1560.8766978558267
LAD,SFG,7,0,Kershaw,Brebbia,2023-09-23,2.46,3.99,1619.7105500377895,1451.8319513966567
CHC,COL,6,3,Assad,Mears,2023-09-23,3.05,3.72,1521.0538181542915,1349.595122156425
OAK,DET,4,1,Boyle,Wentz,2023-09-23,1.69,6.9,1388.945520682308,1478.9893185792218
PHI,NYM,7,5,Wheeler,Quintana,2023-09-23,3.61,3.57,1582.612397608463,1523.877651341858
BOS,CHW,0,1,Winckowski,Bummer,2023-09-23,2.88,6.79,1463.231148904861,1341.4256153474082
CLE,BAL,1,2,Quantrill,Means,2023-09-23,5.24,2.66,1480.8192099439816,1587.6546511689498
CIN,PIT,12,13,Díaz,Hernandez,2023-09-23,3.07,4.97,1460.141185305616,1475.4088933106984
SDP,STL,2,5,Barlow,Lawrence,2023-09-23,4.66,6.59,1581.622529978141,1432.077583951294
MIN,LAA,0,1,Gray,Rosenberg,2023-09-23,4.12,3.82,1560.8206154948775,1395.9306719791696
MIA,MIL,5,4,Nardi,Payamps,2023-09-23,3.2,2.55,1522.154417055444,1632.1390785291808
CHC,COL,4,3,Wicks,Blach,2023-09-24,4.41,5.54,1526.0422776626926,1344.606662648024
PHI,NYM,5,2,Sánchez,Buttó,2023-09-24,3.44,3.64,1588.8571707201202,1517.6328782302007
MIN,LAA,9,3,Ryan,Fulmer,2023-09-24,1.75,2.7,1553.172892235371,1403.5783952386762
MIA,MIL,6,1,Cabrera,Peralta,2023-09-24,4.24,3.86,1529.0834212509772,1625.2100743336475
NYY,ARI,1,7,Rodón,Gallen,2023-09-24,6.85,3.47,1486.2402398520692,1488.5745553825345
CIN,PIT,4,2,Sims,Hernandez,2023-09-24,3.1,4.97,1455.0701958293696,1480.479882786945
BOS,CHW,2,3,Crawford,Clevinger,2023-09-24,0.0,3.77,1456.1403780567894,1348.5163861954798
TEX,SEA,9,8,Eovaldi,Woo,2023-09-24,3.63,5.18,1526.0345404252319,1552.4464115496742
HOU,KCR,5,6,Brown,Marsh,2023-09-24,5.09,5.69,1529.3865717752083,1446.5453935989042
LAD,SFG,3,2,Miller,Doval,2023-09-24,3.76,2.93,1627.4454863963688,1444.0970150380774
CLE,BAL,1,5,McKenzie,Gibson,2023-09-24,5.06,4.73,1477.096702033306,1591.3771590796255
SDP,STL,12,2,Wacha,Rom,2023-09-24,3.22,2.67,1568.7090731753165,1444.9910407541186
TBR,TOR,5,9,Bradley,Richards,2023-09-24,11.05,4.95,1571.8815619063027,1548.6516100019062
OAK,DET,0,2,Sears,Rodríguez,2023-09-24,4.54,15.19,1400.4611344305854,1467.4737048309444
NYY,ARI,6,4,Hamilton,Ginkel,2023-09-25,2.64,2.48,1473.335642283448,1501.4791529511558
SEA,HOU,1,5,Castillo,Verlander,2023-09-25,6.23,3.22,1546.7400708575626,1522.8414453875978
LAA,TEX,1,5,Herget,Gray,2023-09-25,4.66,4.12,1395.8585591835379,1531.7408811173434
SFG,SDP,2,1,Webb,Suarez,2023-09-25,3.69,8.29,1441.3582633232825,1579.7492945309502
MIN,OAK,11,3,Ober,Blackburn,2023-09-26,3.66,4.43,1560.8927282905092,1394.3893387365947
DET,KCR,6,3,Foley,Clarke,2023-09-26,2.61,5.95,1473.545500524935,1453.0905199865147
ATL,CHC,7,6,Hand,Smyly,2023-09-26,5.53,5.0,1585.2028728653092,1528.8034600127482
BOS,TBR,7,9,Houck,Eflin,2023-09-26,5.01,3.5,1449.244096079312,1560.5655353963891
PHI,PIT,3,2,Hoffman,Bednar,2023-09-26,2.41,2.0,1596.1865027537465,1472.4314148709611
CLE,CIN,7,11,Karinchak,Moll,2023-09-26,3.23,3.03,1469.8574422965107,1463.1186637453534
MIL,STL,1,4,Houser,Mikolas,2023-09-26,4.12,4.78,1610.150062621908,1433.9508193984848
SFG,SDP,0,4,Brebbia,Lugo,2023-09-26,3.99,3.57,1448.669772305738,1572.4377855484947
SEA,HOU,6,2,Kirby,Javier,2023-09-26,3.35,3.05,1535.40372218038,1534.1777940647803
TOR,NYY,0,2,Romano,Brito,2023-09-26,2.9,4.28,1559.9676365118198,1481.442781879641
LAA,TEX,9,3,Detmers,Bradford,2023-09-26,4.48,5.3,1389.200117890015,1538.3993224108663
CHW,ARI,4,15,Ureña,Nelson,2023-09-26,6.45,11.71,1355.4126681729572,1493.3720133549627
BAL,WSN,1,0,Bradish,Gray,2023-09-26,2.83,4.12,1598.6164188164207,1414.9943117162247
MIN,OAK,6,4,Keuchel,Jiménez,2023-09-27,5.97,3.47,1569.2092264846551,1386.0728405424488
DET,KCR,8,0,Díaz,Bowlan,2023-09-27,3.07,3.0,1482.191918071379,1444.4441024400708
BAL,WSN,5,1,Rodriguez,Corbin,2023-09-27,4.35,3.39,1601.3519715402874,1412.258758992358
CLE,CIN,4,3,Bieber,Abbott,2023-09-27,3.8,3.87,1459.0438915898114,1473.9322144520527
LAA,TEX,0,5,Canning,Dunning,2023-09-27,4.32,3.7,1407.451698434609,1520.1477418662723
